Release Name	Release Meta Language	Orchard Artist	Artist Country	Subaccount Name	Artist URL	Release Artist(s)-Primary Artist(s)	Release Artist(s)-Featuring(s)	Release Artist(s)-Remixer(s)	Release Artist(s)-Composer(s)	Release Artist(s)-Orchestra(s)	Release Artist(s)-Ensemble(s)	Release Artist(s)-Conductor(s)	Release Date	Sale Start Date	iTunes Pre-Order	iTunes Pre-Order Date	Preorder Preview	Release iTunes Pricing	Release Amazon Pricing	Format: Full Length / EP / Single	Imprint	Genre	Sub-genre	[C] Information	Digital UPC	Manufacturer's UPC	Folder Name / Label Catalog Number	Release Version	File Name	Volume	Track No.	Track Name	Meta Language	Version	Track Artist	Track Artist(s) - Featuring(s)	Track Artist(s) - Remixer(s)	Track Artist(s) - Composer(s)	Track Artist(s) - Orchestra(s)	Track Artist(s) - Ensemble(s)	Track Artist(s) - Conductor(s)	Track iTunes Pricing	Track Amazon Pricing	Explicit (No/Yes/Clean)	ISRC	3rd Party Publisher? (Yes/No)	[P] Information	Songwriter(s)	Publisher(s)	Only Include/Only Exclude?	Territories (ISO Codes)
Celtic Harp	English	Hugh Webb	United Kingdom			Hugh Webb							1/1/1997	11/15/2016				Mid/Front	Frontline	Full Length	Cooking Vinyl	World Music	World Music	1997 Cooking Vinyl		711297201321	GUMBOCD013		711297201321_1_10.wav	1	10	Willie Drooned in Yarrow	English		Hugh Webb							Mid	Midline	No	GBCEJ9700023	No	1997 Cooking Vinyl	0		Only Include	SC|SO|EH|ZM|ZW|AI|AG|AR|AW|BS|CA|VG|BR|BO|BM|BZ|BF|BI|CM|CV|CF|BB|TD|KM|CG|CI|DJ|EG|GQ|ER|ET|GA|GM|GH|GN|GW|KE|LS|LR|LY|MG|MW|ML|MR|MU|YT|MA|MZ|NA|NE|NG|RE|RW|ST|SN|SL|AO|BV|AQ|MO|SH|DZ|GG|AX|IO|TF|HM|GS|IM|JE|WS|WF|VU|TV|TO|TK|SB|PN|PG|PW|MP|NF|NU|NZ|NC|BJ|BW|NR|FM|MH|KI|GU|PF|FJ|CK|AU|AS|ZA|GB|UA|CH|SE|SJ|ES|SI|CY|RU|SK|SM|RO|PT|HK|PL|NO|NL|MC|MD|MT|MK|LU|LT|LI|LV|IT|IE|IS|HU|VA|GR|GI|DE|FR|FI|FO|EE|DK|CZ|HR|BG|BA|BE|BY|AT|AD|AL|YE|VN|UZ|AE|TM|TR|TH|TJ|TW|SY|LK|SG|SA|QA|PH|PK|OM|NP|MM|MN|MV|MY|LB|LA|KG|KW|KR|KP|UM|PS|CD|TL|KZ|JO|JP|IL|IQ|IR|ID|IN|GE|CC|CX|CN|KH|BN|BT|BD|BH|AZ|AM|AF|VI|VE|UY|US|TC|TT|SR|VC|PM|LC|KN|PR|PE|PY|PA|NI|AN|MS|MX|MQ|JM|HN|HT|GY|GT|GP|GD|GL|GF|FK|SV|EC|DO|DM|CU|CR|CO|CL|KY|SD|SZ|TZ|TG|TN|UG|CS
Celtic Harp	English	Hugh Webb	United Kingdom			Hugh Webb							1/1/1997	11/15/2016				Mid/Front	Frontline	Full Length	Cooking Vinyl	World Music	World Music	1997 Cooking Vinyl		711297201321	GUMBOCD013		711297201321_1_11.wav	1	11	Mary Young and Fair	English		Hugh Webb							Mid	Midline	No	GBCEJ9700024	No	1997 Cooking Vinyl	0		Only Include	SC|SO|EH|ZM|ZW|AI|AG|AR|AW|BS|CA|VG|BR|BO|BM|BZ|BF|BI|CM|CV|CF|BB|TD|KM|CG|CI|DJ|EG|GQ|ER|ET|GA|GM|GH|GN|GW|KE|LS|LR|LY|MG|MW|ML|MR|MU|YT|MA|MZ|NA|NE|NG|RE|RW|ST|SN|SL|AO|BV|AQ|MO|SH|DZ|GG|AX|IO|TF|HM|GS|IM|JE|WS|WF|VU|TV|TO|TK|SB|PN|PG|PW|MP|NF|NU|NZ|NC|BJ|BW|NR|FM|MH|KI|GU|PF|FJ|CK|AU|AS|ZA|GB|UA|CH|SE|SJ|ES|SI|CY|RU|SK|SM|RO|PT|HK|PL|NO|NL|MC|MD|MT|MK|LU|LT|LI|LV|IT|IE|IS|HU|VA|GR|GI|DE|FR|FI|FO|EE|DK|CZ|HR|BG|BA|BE|BY|AT|AD|AL|YE|VN|UZ|AE|TM|TR|TH|TJ|TW|SY|LK|SG|SA|QA|PH|PK|OM|NP|MM|MN|MV|MY|LB|LA|KG|KW|KR|KP|UM|PS|CD|TL|KZ|JO|JP|IL|IQ|IR|ID|IN|GE|CC|CX|CN|KH|BN|BT|BD|BH|AZ|AM|AF|VI|VE|UY|US|TC|TT|SR|VC|PM|LC|KN|PR|PE|PY|PA|NI|AN|MS|MX|MQ|JM|HN|HT|GY|GT|GP|GD|GL|GF|FK|SV|EC|DO|DM|CU|CR|CO|CL|KY|SD|SZ|TZ|TG|TN|UG|CS
Celtic Harp	English	Hugh Webb	United Kingdom			Hugh Webb							1/1/1997	11/15/2016				Mid/Front	Frontline	Full Length	Cooking Vinyl	World Music	World Music	1997 Cooking Vinyl		711297201321	GUMBOCD013		711297201321_1_12.wav	1	12	The Banks of the Suir	English		Hugh Webb							Mid	Midline	No	GBCEJ9700025	No	1997 Cooking Vinyl	0		Only Include	SC|SO|EH|ZM|ZW|AI|AG|AR|AW|BS|CA|VG|BR|BO|BM|BZ|BF|BI|CM|CV|CF|BB|TD|KM|CG|CI|DJ|EG|GQ|ER|ET|GA|GM|GH|GN|GW|KE|LS|LR|LY|MG|MW|ML|MR|MU|YT|MA|MZ|NA|NE|NG|RE|RW|ST|SN|SL|AO|BV|AQ|MO|SH|DZ|GG|AX|IO|TF|HM|GS|IM|JE|WS|WF|VU|TV|TO|TK|SB|PN|PG|PW|MP|NF|NU|NZ|NC|BJ|BW|NR|FM|MH|KI|GU|PF|FJ|CK|AU|AS|ZA|GB|UA|CH|SE|SJ|ES|SI|CY|RU|SK|SM|RO|PT|HK|PL|NO|NL|MC|MD|MT|MK|LU|LT|LI|LV|IT|IE|IS|HU|VA|GR|GI|DE|FR|FI|FO|EE|DK|CZ|HR|BG|BA|BE|BY|AT|AD|AL|YE|VN|UZ|AE|TM|TR|TH|TJ|TW|SY|LK|SG|SA|QA|PH|PK|OM|NP|MM|MN|MV|MY|LB|LA|KG|KW|KR|KP|UM|PS|CD|TL|KZ|JO|JP|IL|IQ|IR|ID|IN|GE|CC|CX|CN|KH|BN|BT|BD|BH|AZ|AM|AF|VI|VE|UY|US|TC|TT|SR|VC|PM|LC|KN|PR|PE|PY|PA|NI|AN|MS|MX|MQ|JM|HN|HT|GY|GT|GP|GD|GL|GF|FK|SV|EC|DO|DM|CU|CR|CO|CL|KY|SD|SZ|TZ|TG|TN|UG|CS
Celtic Harp	English	Hugh Webb	United Kingdom			Hugh Webb							1/1/1997	11/15/2016				Mid/Front	Frontline	Full Length	Cooking Vinyl	World Music	World Music	1997 Cooking Vinyl		711297201321	GUMBOCD013		711297201321_1_13.wav	1	13	All Through the Night	English		Hugh Webb							Mid	Midline	No	GBCEJ9700026	No	1997 Cooking Vinyl	0		Only Include	SC|SO|EH|ZM|ZW|AI|AG|AR|AW|BS|CA|VG|BR|BO|BM|BZ|BF|BI|CM|CV|CF|BB|TD|KM|CG|CI|DJ|EG|GQ|ER|ET|GA|GM|GH|GN|GW|KE|LS|LR|LY|MG|MW|ML|MR|MU|YT|MA|MZ|NA|NE|NG|RE|RW|ST|SN|SL|AO|BV|AQ|MO|SH|DZ|GG|AX|IO|TF|HM|GS|IM|JE|WS|WF|VU|TV|TO|TK|SB|PN|PG|PW|MP|NF|NU|NZ|NC|BJ|BW|NR|FM|MH|KI|GU|PF|FJ|CK|AU|AS|ZA|GB|UA|CH|SE|SJ|ES|SI|CY|RU|SK|SM|RO|PT|HK|PL|NO|NL|MC|MD|MT|MK|LU|LT|LI|LV|IT|IE|IS|HU|VA|GR|GI|DE|FR|FI|FO|EE|DK|CZ|HR|BG|BA|BE|BY|AT|AD|AL|YE|VN|UZ|AE|TM|TR|TH|TJ|TW|SY|LK|SG|SA|QA|PH|PK|OM|NP|MM|MN|MV|MY|LB|LA|KG|KW|KR|KP|UM|PS|CD|TL|KZ|JO|JP|IL|IQ|IR|ID|IN|GE|CC|CX|CN|KH|BN|BT|BD|BH|AZ|AM|AF|VI|VE|UY|US|TC|TT|SR|VC|PM|LC|KN|PR|PE|PY|PA|NI|AN|MS|MX|MQ|JM|HN|HT|GY|GT|GP|GD|GL|GF|FK|SV|EC|DO|DM|CU|CR|CO|CL|KY|SD|SZ|TZ|TG|TN|UG|CS
Celtic Harp	English	Hugh Webb	United Kingdom			Hugh Webb							1/1/1997	11/15/2016				Mid/Front	Frontline	Full Length	Cooking Vinyl	World Music	World Music	1997 Cooking Vinyl		711297201321	GUMBOCD013		711297201321_1_14.wav	1	14	Drink to Me Only With Thine Eyes	English		Hugh Webb							Mid	Midline	No	GBCEJ9700027	No	1997 Cooking Vinyl	0		Only Include	SC|SO|EH|ZM|ZW|AI|AG|AR|AW|BS|CA|VG|BR|BO|BM|BZ|BF|BI|CM|CV|CF|BB|TD|KM|CG|CI|DJ|EG|GQ|ER|ET|GA|GM|GH|GN|GW|KE|LS|LR|LY|MG|MW|ML|MR|MU|YT|MA|MZ|NA|NE|NG|RE|RW|ST|SN|SL|AO|BV|AQ|MO|SH|DZ|GG|AX|IO|TF|HM|GS|IM|JE|WS|WF|VU|TV|TO|TK|SB|PN|PG|PW|MP|NF|NU|NZ|NC|BJ|BW|NR|FM|MH|KI|GU|PF|FJ|CK|AU|AS|ZA|GB|UA|CH|SE|SJ|ES|SI|CY|RU|SK|SM|RO|PT|HK|PL|NO|NL|MC|MD|MT|MK|LU|LT|LI|LV|IT|IE|IS|HU|VA|GR|GI|DE|FR|FI|FO|EE|DK|CZ|HR|BG|BA|BE|BY|AT|AD|AL|YE|VN|UZ|AE|TM|TR|TH|TJ|TW|SY|LK|SG|SA|QA|PH|PK|OM|NP|MM|MN|MV|MY|LB|LA|KG|KW|KR|KP|UM|PS|CD|TL|KZ|JO|JP|IL|IQ|IR|ID|IN|GE|CC|CX|CN|KH|BN|BT|BD|BH|AZ|AM|AF|VI|VE|UY|US|TC|TT|SR|VC|PM|LC|KN|PR|PE|PY|PA|NI|AN|MS|MX|MQ|JM|HN|HT|GY|GT|GP|GD|GL|GF|FK|SV|EC|DO|DM|CU|CR|CO|CL|KY|SD|SZ|TZ|TG|TN|UG|CS
Celtic Harp	English	Hugh Webb	United Kingdom			Hugh Webb							1/1/1997	11/15/2016				Mid/Front	Frontline	Full Length	Cooking Vinyl	World Music	World Music	1997 Cooking Vinyl		711297201321	GUMBOCD013		711297201321_1_15.wav	1	15	The Rising of the Lark	English		Hugh Webb							Mid	Midline	No	GBCEJ9700028	No	1997 Cooking Vinyl	0		Only Include	SC|SO|EH|ZM|ZW|AI|AG|AR|AW|BS|CA|VG|BR|BO|BM|BZ|BF|BI|CM|CV|CF|BB|TD|KM|CG|CI|DJ|EG|GQ|ER|ET|GA|GM|GH|GN|GW|KE|LS|LR|LY|MG|MW|ML|MR|MU|YT|MA|MZ|NA|NE|NG|RE|RW|ST|SN|SL|AO|BV|AQ|MO|SH|DZ|GG|AX|IO|TF|HM|GS|IM|JE|WS|WF|VU|TV|TO|TK|SB|PN|PG|PW|MP|NF|NU|NZ|NC|BJ|BW|NR|FM|MH|KI|GU|PF|FJ|CK|AU|AS|ZA|GB|UA|CH|SE|SJ|ES|SI|CY|RU|SK|SM|RO|PT|HK|PL|NO|NL|MC|MD|MT|MK|LU|LT|LI|LV|IT|IE|IS|HU|VA|GR|GI|DE|FR|FI|FO|EE|DK|CZ|HR|BG|BA|BE|BY|AT|AD|AL|YE|VN|UZ|AE|TM|TR|TH|TJ|TW|SY|LK|SG|SA|QA|PH|PK|OM|NP|MM|MN|MV|MY|LB|LA|KG|KW|KR|KP|UM|PS|CD|TL|KZ|JO|JP|IL|IQ|IR|ID|IN|GE|CC|CX|CN|KH|BN|BT|BD|BH|AZ|AM|AF|VI|VE|UY|US|TC|TT|SR|VC|PM|LC|KN|PR|PE|PY|PA|NI|AN|MS|MX|MQ|JM|HN|HT|GY|GT|GP|GD|GL|GF|FK|SV|EC|DO|DM|CU|CR|CO|CL|KY|SD|SZ|TZ|TG|TN|UG|CS
Celtic Harp	English	Hugh Webb	United Kingdom			Hugh Webb							1/1/1997	11/15/2016				Mid/Front	Frontline	Full Length	Cooking Vinyl	World Music	World Music	1997 Cooking Vinyl		711297201321	GUMBOCD013		711297201321_1_16.wav	1	16	My Love Is Like a Red Red Rose	English		Hugh Webb							Mid	Midline	No	GBCEJ9700029	No	1997 Cooking Vinyl	0		Only Include	SC|SO|EH|ZM|ZW|AI|AG|AR|AW|BS|CA|VG|BR|BO|BM|BZ|BF|BI|CM|CV|CF|BB|TD|KM|CG|CI|DJ|EG|GQ|ER|ET|GA|GM|GH|GN|GW|KE|LS|LR|LY|MG|MW|ML|MR|MU|YT|MA|MZ|NA|NE|NG|RE|RW|ST|SN|SL|AO|BV|AQ|MO|SH|DZ|GG|AX|IO|TF|HM|GS|IM|JE|WS|WF|VU|TV|TO|TK|SB|PN|PG|PW|MP|NF|NU|NZ|NC|BJ|BW|NR|FM|MH|KI|GU|PF|FJ|CK|AU|AS|ZA|GB|UA|CH|SE|SJ|ES|SI|CY|RU|SK|SM|RO|PT|HK|PL|NO|NL|MC|MD|MT|MK|LU|LT|LI|LV|IT|IE|IS|HU|VA|GR|GI|DE|FR|FI|FO|EE|DK|CZ|HR|BG|BA|BE|BY|AT|AD|AL|YE|VN|UZ|AE|TM|TR|TH|TJ|TW|SY|LK|SG|SA|QA|PH|PK|OM|NP|MM|MN|MV|MY|LB|LA|KG|KW|KR|KP|UM|PS|CD|TL|KZ|JO|JP|IL|IQ|IR|ID|IN|GE|CC|CX|CN|KH|BN|BT|BD|BH|AZ|AM|AF|VI|VE|UY|US|TC|TT|SR|VC|PM|LC|KN|PR|PE|PY|PA|NI|AN|MS|MX|MQ|JM|HN|HT|GY|GT|GP|GD|GL|GF|FK|SV|EC|DO|DM|CU|CR|CO|CL|KY|SD|SZ|TZ|TG|TN|UG|CS
Celtic Harp	English	Hugh Webb	United Kingdom			Hugh Webb							1/1/1997	11/15/2016				Mid/Front	Frontline	Full Length	Cooking Vinyl	World Music	World Music	1997 Cooking Vinyl		711297201321	GUMBOCD013		711297201321_1_17.wav	1	17	Royal Dream - Winter Has Gone	English		Hugh Webb							Mid	Midline	No	GBCEJ9700030	No	1997 Cooking Vinyl	0		Only Include	SC|SO|EH|ZM|ZW|AI|AG|AR|AW|BS|CA|VG|BR|BO|BM|BZ|BF|BI|CM|CV|CF|BB|TD|KM|CG|CI|DJ|EG|GQ|ER|ET|GA|GM|GH|GN|GW|KE|LS|LR|LY|MG|MW|ML|MR|MU|YT|MA|MZ|NA|NE|NG|RE|RW|ST|SN|SL|AO|BV|AQ|MO|SH|DZ|GG|AX|IO|TF|HM|GS|IM|JE|WS|WF|VU|TV|TO|TK|SB|PN|PG|PW|MP|NF|NU|NZ|NC|BJ|BW|NR|FM|MH|KI|GU|PF|FJ|CK|AU|AS|ZA|GB|UA|CH|SE|SJ|ES|SI|CY|RU|SK|SM|RO|PT|HK|PL|NO|NL|MC|MD|MT|MK|LU|LT|LI|LV|IT|IE|IS|HU|VA|GR|GI|DE|FR|FI|FO|EE|DK|CZ|HR|BG|BA|BE|BY|AT|AD|AL|YE|VN|UZ|AE|TM|TR|TH|TJ|TW|SY|LK|SG|SA|QA|PH|PK|OM|NP|MM|MN|MV|MY|LB|LA|KG|KW|KR|KP|UM|PS|CD|TL|KZ|JO|JP|IL|IQ|IR|ID|IN|GE|CC|CX|CN|KH|BN|BT|BD|BH|AZ|AM|AF|VI|VE|UY|US|TC|TT|SR|VC|PM|LC|KN|PR|PE|PY|PA|NI|AN|MS|MX|MQ|JM|HN|HT|GY|GT|GP|GD|GL|GF|FK|SV|EC|DO|DM|CU|CR|CO|CL|KY|SD|SZ|TZ|TG|TN|UG|CS
Celtic Harp	English	Hugh Webb	United Kingdom			Hugh Webb							1/1/1997	11/15/2016				Mid/Front	Frontline	Full Length	Cooking Vinyl	World Music	World Music	1997 Cooking Vinyl		711297201321	GUMBOCD013		711297201321_1_18.wav	1	18	Scarborough Fair	English		Hugh Webb							Mid	Midline	No	GBCEJ9700031	No	1997 Cooking Vinyl	0		Only Include	SC|SO|EH|ZM|ZW|AI|AG|AR|AW|BS|CA|VG|BR|BO|BM|BZ|BF|BI|CM|CV|CF|BB|TD|KM|CG|CI|DJ|EG|GQ|ER|ET|GA|GM|GH|GN|GW|KE|LS|LR|LY|MG|MW|ML|MR|MU|YT|MA|MZ|NA|NE|NG|RE|RW|ST|SN|SL|AO|BV|AQ|MO|SH|DZ|GG|AX|IO|TF|HM|GS|IM|JE|WS|WF|VU|TV|TO|TK|SB|PN|PG|PW|MP|NF|NU|NZ|NC|BJ|BW|NR|FM|MH|KI|GU|PF|FJ|CK|AU|AS|ZA|GB|UA|CH|SE|SJ|ES|SI|CY|RU|SK|SM|RO|PT|HK|PL|NO|NL|MC|MD|MT|MK|LU|LT|LI|LV|IT|IE|IS|HU|VA|GR|GI|DE|FR|FI|FO|EE|DK|CZ|HR|BG|BA|BE|BY|AT|AD|AL|YE|VN|UZ|AE|TM|TR|TH|TJ|TW|SY|LK|SG|SA|QA|PH|PK|OM|NP|MM|MN|MV|MY|LB|LA|KG|KW|KR|KP|UM|PS|CD|TL|KZ|JO|JP|IL|IQ|IR|ID|IN|GE|CC|CX|CN|KH|BN|BT|BD|BH|AZ|AM|AF|VI|VE|UY|US|TC|TT|SR|VC|PM|LC|KN|PR|PE|PY|PA|NI|AN|MS|MX|MQ|JM|HN|HT|GY|GT|GP|GD|GL|GF|FK|SV|EC|DO|DM|CU|CR|CO|CL|KY|SD|SZ|TZ|TG|TN|UG|CS
Celtic Harp	English	Hugh Webb	United Kingdom			Hugh Webb							1/1/1997	11/15/2016				Mid/Front	Frontline	Full Length	Cooking Vinyl	World Music	World Music	1997 Cooking Vinyl		711297201321	GUMBOCD013		711297201321_1_19.wav	1	19	The Queens Marsh	English		Hugh Webb							Mid	Midline	No	GBCEJ9700032	No	1997 Cooking Vinyl	0		Only Include	SC|SO|EH|ZM|ZW|AI|AG|AR|AW|BS|CA|VG|BR|BO|BM|BZ|BF|BI|CM|CV|CF|BB|TD|KM|CG|CI|DJ|EG|GQ|ER|ET|GA|GM|GH|GN|GW|KE|LS|LR|LY|MG|MW|ML|MR|MU|YT|MA|MZ|NA|NE|NG|RE|RW|ST|SN|SL|AO|BV|AQ|MO|SH|DZ|GG|AX|IO|TF|HM|GS|IM|JE|WS|WF|VU|TV|TO|TK|SB|PN|PG|PW|MP|NF|NU|NZ|NC|BJ|BW|NR|FM|MH|KI|GU|PF|FJ|CK|AU|AS|ZA|GB|UA|CH|SE|SJ|ES|SI|CY|RU|SK|SM|RO|PT|HK|PL|NO|NL|MC|MD|MT|MK|LU|LT|LI|LV|IT|IE|IS|HU|VA|GR|GI|DE|FR|FI|FO|EE|DK|CZ|HR|BG|BA|BE|BY|AT|AD|AL|YE|VN|UZ|AE|TM|TR|TH|TJ|TW|SY|LK|SG|SA|QA|PH|PK|OM|NP|MM|MN|MV|MY|LB|LA|KG|KW|KR|KP|UM|PS|CD|TL|KZ|JO|JP|IL|IQ|IR|ID|IN|GE|CC|CX|CN|KH|BN|BT|BD|BH|AZ|AM|AF|VI|VE|UY|US|TC|TT|SR|VC|PM|LC|KN|PR|PE|PY|PA|NI|AN|MS|MX|MQ|JM|HN|HT|GY|GT|GP|GD|GL|GF|FK|SV|EC|DO|DM|CU|CR|CO|CL|KY|SD|SZ|TZ|TG|TN|UG|CS
Celtic Harp	English	Hugh Webb	United Kingdom			Hugh Webb							1/1/1997	11/15/2016				Mid/Front	Frontline	Full Length	Cooking Vinyl	World Music	World Music	1997 Cooking Vinyl		711297201321	GUMBOCD013		711297201321_1_20.wav	1	20	Flowers of the Forest	English		Hugh Webb							Mid	Midline	No	GBCEJ9700033	No	1997 Cooking Vinyl	0		Only Include	SC|SO|EH|ZM|ZW|AI|AG|AR|AW|BS|CA|VG|BR|BO|BM|BZ|BF|BI|CM|CV|CF|BB|TD|KM|CG|CI|DJ|EG|GQ|ER|ET|GA|GM|GH|GN|GW|KE|LS|LR|LY|MG|MW|ML|MR|MU|YT|MA|MZ|NA|NE|NG|RE|RW|ST|SN|SL|AO|BV|AQ|MO|SH|DZ|GG|AX|IO|TF|HM|GS|IM|JE|WS|WF|VU|TV|TO|TK|SB|PN|PG|PW|MP|NF|NU|NZ|NC|BJ|BW|NR|FM|MH|KI|GU|PF|FJ|CK|AU|AS|ZA|GB|UA|CH|SE|SJ|ES|SI|CY|RU|SK|SM|RO|PT|HK|PL|NO|NL|MC|MD|MT|MK|LU|LT|LI|LV|IT|IE|IS|HU|VA|GR|GI|DE|FR|FI|FO|EE|DK|CZ|HR|BG|BA|BE|BY|AT|AD|AL|YE|VN|UZ|AE|TM|TR|TH|TJ|TW|SY|LK|SG|SA|QA|PH|PK|OM|NP|MM|MN|MV|MY|LB|LA|KG|KW|KR|KP|UM|PS|CD|TL|KZ|JO|JP|IL|IQ|IR|ID|IN|GE|CC|CX|CN|KH|BN|BT|BD|BH|AZ|AM|AF|VI|VE|UY|US|TC|TT|SR|VC|PM|LC|KN|PR|PE|PY|PA|NI|AN|MS|MX|MQ|JM|HN|HT|GY|GT|GP|GD|GL|GF|FK|SV|EC|DO|DM|CU|CR|CO|CL|KY|SD|SZ|TZ|TG|TN|UG|CS
Celtic Harp	English	Hugh Webb	United Kingdom			Hugh Webb							1/1/1997	11/15/2016				Mid/Front	Frontline	Full Length	Cooking Vinyl	World Music	World Music	1997 Cooking Vinyl		711297201321	GUMBOCD013		711297201321_1_21.wav	1	21	Skye Boat Song	English		Hugh Webb							Mid	Midline	No	GBCEJ9700034	No	1997 Cooking Vinyl	0		Only Include	SC|SO|EH|ZM|ZW|AI|AG|AR|AW|BS|CA|VG|BR|BO|BM|BZ|BF|BI|CM|CV|CF|BB|TD|KM|CG|CI|DJ|EG|GQ|ER|ET|GA|GM|GH|GN|GW|KE|LS|LR|LY|MG|MW|ML|MR|MU|YT|MA|MZ|NA|NE|NG|RE|RW|ST|SN|SL|AO|BV|AQ|MO|SH|DZ|GG|AX|IO|TF|HM|GS|IM|JE|WS|WF|VU|TV|TO|TK|SB|PN|PG|PW|MP|NF|NU|NZ|NC|BJ|BW|NR|FM|MH|KI|GU|PF|FJ|CK|AU|AS|ZA|GB|UA|CH|SE|SJ|ES|SI|CY|RU|SK|SM|RO|PT|HK|PL|NO|NL|MC|MD|MT|MK|LU|LT|LI|LV|IT|IE|IS|HU|VA|GR|GI|DE|FR|FI|FO|EE|DK|CZ|HR|BG|BA|BE|BY|AT|AD|AL|YE|VN|UZ|AE|TM|TR|TH|TJ|TW|SY|LK|SG|SA|QA|PH|PK|OM|NP|MM|MN|MV|MY|LB|LA|KG|KW|KR|KP|UM|PS|CD|TL|KZ|JO|JP|IL|IQ|IR|ID|IN|GE|CC|CX|CN|KH|BN|BT|BD|BH|AZ|AM|AF|VI|VE|UY|US|TC|TT|SR|VC|PM|LC|KN|PR|PE|PY|PA|NI|AN|MS|MX|MQ|JM|HN|HT|GY|GT|GP|GD|GL|GF|FK|SV|EC|DO|DM|CU|CR|CO|CL|KY|SD|SZ|TZ|TG|TN|UG|CS
Celtic Harp	English	Hugh Webb	United Kingdom			Hugh Webb							1/1/1997	11/15/2016				Mid/Front	Frontline	Full Length	Cooking Vinyl	World Music	World Music	1997 Cooking Vinyl		711297201321	GUMBOCD013		711297201321_1_22.wav	1	22	The Foggy Dew	English		Hugh Webb							Mid	Midline	No	GBCEJ9700035	No	1997 Cooking Vinyl	0		Only Include	SC|SO|EH|ZM|ZW|AI|AG|AR|AW|BS|CA|VG|BR|BO|BM|BZ|BF|BI|CM|CV|CF|BB|TD|KM|CG|CI|DJ|EG|GQ|ER|ET|GA|GM|GH|GN|GW|KE|LS|LR|LY|MG|MW|ML|MR|MU|YT|MA|MZ|NA|NE|NG|RE|RW|ST|SN|SL|AO|BV|AQ|MO|SH|DZ|GG|AX|IO|TF|HM|GS|IM|JE|WS|WF|VU|TV|TO|TK|SB|PN|PG|PW|MP|NF|NU|NZ|NC|BJ|BW|NR|FM|MH|KI|GU|PF|FJ|CK|AU|AS|ZA|GB|UA|CH|SE|SJ|ES|SI|CY|RU|SK|SM|RO|PT|HK|PL|NO|NL|MC|MD|MT|MK|LU|LT|LI|LV|IT|IE|IS|HU|VA|GR|GI|DE|FR|FI|FO|EE|DK|CZ|HR|BG|BA|BE|BY|AT|AD|AL|YE|VN|UZ|AE|TM|TR|TH|TJ|TW|SY|LK|SG|SA|QA|PH|PK|OM|NP|MM|MN|MV|MY|LB|LA|KG|KW|KR|KP|UM|PS|CD|TL|KZ|JO|JP|IL|IQ|IR|ID|IN|GE|CC|CX|CN|KH|BN|BT|BD|BH|AZ|AM|AF|VI|VE|UY|US|TC|TT|SR|VC|PM|LC|KN|PR|PE|PY|PA|NI|AN|MS|MX|MQ|JM|HN|HT|GY|GT|GP|GD|GL|GF|FK|SV|EC|DO|DM|CU|CR|CO|CL|KY|SD|SZ|TZ|TG|TN|UG|CS
Celtic Harp	English	Hugh Webb	United Kingdom			Hugh Webb							1/1/1997	11/15/2016				Mid/Front	Frontline	Full Length	Cooking Vinyl	World Music	World Music	1997 Cooking Vinyl		711297201321	GUMBOCD013		711297201321_1_23.wav	1	23	Gather Ye Rosebuds	English		Hugh Webb							Mid	Midline	No	GBCEJ9700036	No	1997 Cooking Vinyl	0		Only Include	SC|SO|EH|ZM|ZW|AI|AG|AR|AW|BS|CA|VG|BR|BO|BM|BZ|BF|BI|CM|CV|CF|BB|TD|KM|CG|CI|DJ|EG|GQ|ER|ET|GA|GM|GH|GN|GW|KE|LS|LR|LY|MG|MW|ML|MR|MU|YT|MA|MZ|NA|NE|NG|RE|RW|ST|SN|SL|AO|BV|AQ|MO|SH|DZ|GG|AX|IO|TF|HM|GS|IM|JE|WS|WF|VU|TV|TO|TK|SB|PN|PG|PW|MP|NF|NU|NZ|NC|BJ|BW|NR|FM|MH|KI|GU|PF|FJ|CK|AU|AS|ZA|GB|UA|CH|SE|SJ|ES|SI|CY|RU|SK|SM|RO|PT|HK|PL|NO|NL|MC|MD|MT|MK|LU|LT|LI|LV|IT|IE|IS|HU|VA|GR|GI|DE|FR|FI|FO|EE|DK|CZ|HR|BG|BA|BE|BY|AT|AD|AL|YE|VN|UZ|AE|TM|TR|TH|TJ|TW|SY|LK|SG|SA|QA|PH|PK|OM|NP|MM|MN|MV|MY|LB|LA|KG|KW|KR|KP|UM|PS|CD|TL|KZ|JO|JP|IL|IQ|IR|ID|IN|GE|CC|CX|CN|KH|BN|BT|BD|BH|AZ|AM|AF|VI|VE|UY|US|TC|TT|SR|VC|PM|LC|KN|PR|PE|PY|PA|NI|AN|MS|MX|MQ|JM|HN|HT|GY|GT|GP|GD|GL|GF|FK|SV|EC|DO|DM|CU|CR|CO|CL|KY|SD|SZ|TZ|TG|TN|UG|CS
